,Year,Transmission,Owner_Type,Engine (CC),Power (bhp),Price
2061,2018.0,1,0,1956.0,170,19.05
2062,2015.0,1,0,1396.0,105.5,4.5
2063,2013.0,1,0,1198.0,86.7,4.15
2064,2015.0,1,0,1582.0,126.2,11.9
2065,2011.0,1,0,1086.0,68.05,2.1
2066,2016.0,1,0,1493.0,100,6.95
2067,2008.0,1,2,1298.0,85.8,2.4
2068,2007.0,1,0,1495.0,94,2.65
2069,2014.0,1,0,2179.0,140,9.0
2070,2012.0,1,0,998.0,67.1,2.1
2071,2011.0,1,2,1199.0,79.4,2.5
2072,2009.0,0,0,2698.0,179.5,8.95
2073,2017.0,0,0,1496.0,113.98,34.0
2074,2011.0,1,0,1193.0,88.7,3.15
2075,2015.0,1,0,1193.0,88.7,4.0
2076,2014.0,1,0,1498.0,98.6,4.45
2077,2010.0,1,0,1199.0,79.4,1.5
2078,2011.0,0,2,1498.0,140,14.5
2079,2015.0,1,0,1498.0,99,8.41
2080,2014.0,0,2,1582.0,126.32,5.45
2081,2015.0,0,0,1497.0,117.3,8.9
2082,2012.0,1,0,1197.0,78.9,3.65
2083,2015.0,0,2,1995.0,190,29.0
2084,2013.0,0,0,1968.0,147.51,13.5
2085,2008.0,0,0,2354.0,152,5.4
2086,2016.0,1,0,1197.0,81.86,5.89
2087,2016.0,1,0,1248.0,88.5,8.45
2088,2011.0,1,0,1497.0,117.3,4.0
2089,2013.0,0,0,2993.0,313,45.0
2090,2016.0,0,0,998.0,67.04,3.94
2091,2011.0,0,2,1995.0,148,8.0
2092,2013.0,1,0,1399.0,68,4.1
2093,2006.0,1,0,2494.0,102,6.25
2094,2015.0,1,0,1248.0,73.75,5.25
2095,2019.0,0,0,2996.0,362.07,83.96
2096,2004.0,1,0,1950.0,194,1.93
2097,2013.0,0,0,1950.0,194,21.0
2098,2015.0,1,0,1197.0,81.86,4.3
2099,2014.0,1,0,1497.0,117.3,5.25
2100,2010.0,0,2,4806.0,550,32.0
2101,2013.0,1,0,1493.0,100,3.9
2102,2007.0,1,3,1794.0,125,2.2
2103,2016.0,1,0,1198.0,77,3.7
2104,2010.0,0,2,2497.0,215,11.27
2105,2013.0,1,0,796.0,47.3,2.41
2106,2015.0,0,0,1968.0,174.33,19.0
2107,2015.0,1,2,1364.0,67.05,5.8
2108,2016.0,1,0,2179.0,140,13.52
2109,2015.0,1,0,2982.0,168.7,24.5
2110,2014.0,1,0,1193.0,55.23,3.25
2111,2017.0,0,0,2143.0,201.15,56.73
2112,2015.0,1,0,1582.0,126.2,9.95
2113,2012.0,0,0,1497.0,118,5.5
2114,2015.0,0,0,1968.0,174.33,25.0
2115,2009.0,1,0,993.0,60,1.0
2116,2011.0,1,2,796.0,46.3,2.15
2117,2018.0,0,0,1197.0,83.1,7.89
2118,2015.0,1,0,2179.0,140,10.25
2119,2007.0,1,0,1194.0,94.68,6.0
2120,2017.0,1,0,1197.0,81.86,7.53
2121,2018.0,0,0,2143.0,167.62,39.45
2122,2014.0,1,0,1497.0,117.3,5.84
2123,2017.0,1,0,1499.0,110.4,8.65
2124,2017.0,1,0,1197.0,83.1,7.74
2125,2008.0,1,0,1197.0,78.9,2.5
2126,2007.0,1,2,2494.0,102,5.7
2127,2016.0,1,0,1197.0,83.1,5.8
2128,2012.0,0,0,2967.0,241.4,36.5
2129,2012.0,0,2,2199.0,194.3,9.5
2130,2012.0,1,0,999.0,118,3.48
2131,2013.0,1,0,1497.0,118,4.55
2132,2012.0,1,0,1396.0,90,3.9
2133,2007.0,1,0,2523.0,63,2.7
2134,2017.0,0,0,2755.0,174.5,31.0
2135,2009.0,0,2,2497.0,215,10.3
2136,2010.0,0,0,1995.0,181,7.75
2137,2012.0,1,0,998.0,67.1,3.2
2138,2013.0,1,0,1248.0,88.5,4.85
2139,2016.0,0,2,1999.0,177,34.08
2140,2017.0,1,0,1248.0,88.5,8.1
2141,2016.0,1,2,1396.0,69.01,2.35
2142,2012.0,1,0,998.0,67.1,1.8
2143,2015.0,1,0,814.0,55.2,3.42
2144,2010.0,0,2,2953.0,153.86,5.34
2145,2018.0,0,0,2198.0,158,31.99
2146,2011.0,1,0,1598.0,103.6,4.75
2147,2014.0,0,0,1373.0,91.1,6.1
2148,2013.0,1,2,814.0,55.2,3.69
2149,2012.0,0,2,1968.0,174.3,15.0
2150,2016.0,1,0,2179.0,140,14.5
2151,2013.0,1,0,1248.0,74,5.65
2152,2011.0,1,0,1248.0,73.9,2.5
2153,2017.0,0,0,2143.0,201.15,38.5
2154,2014.0,1,0,1461.0,108.45,5.49
2155,2013.0,1,0,1197.0,85.8,3.55
2156,2014.0,1,0,2494.0,100.6,10.75
2157,2016.0,1,0,1591.0,121.3,11.0
2158,2014.0,1,0,1248.0,88.73,4.5
2159,2014.0,1,0,2179.0,140,8.42
2160,2017.0,0,0,1497.0,117.3,11.6
2161,2016.0,0,0,1399.0,187.7,33.63
2162,2008.0,1,0,1399.0,68,2.25
2163,2010.0,0,0,2497.0,150,12.95
2164,2010.0,1,0,1248.0,174.33,4.25
2165,2014.0,0,0,1968.0,174.33,25.02
2166,2014.0,1,0,1198.0,86.8,3.95
2167,2011.0,0,0,1497.0,118,4.4
2168,2015.0,1,3,1198.0,73.9,4.95
2169,2010.0,1,2,2179.0,120,5.5
2170,2011.0,1,0,1497.0,116.3,3.25
2171,2013.0,1,0,1598.0,103.5,4.02
2172,2016.0,1,0,2179.0,140,11.73
2173,2012.0,1,0,1896.0,105,9.5
2174,2017.0,0,0,1197.0,83.1,8.6
2175,2013.0,1,0,1498.0,98.6,4.0
2176,2015.0,1,0,1598.0,103.2,5.55
2177,2015.0,1,0,796.0,47.3,2.5
2178,2017.0,0,0,2993.0,255,41.6
2179,2015.0,0,0,1497.0,117.3,7.41
2180,2014.0,1,0,1461.0,108.5,6.5
2181,2008.0,1,0,796.0,46.3,1.2
2182,2015.0,1,0,2755.0,174.5,23.0
2183,2012.0,1,0,1396.0,90,2.74
2184,2013.0,1,0,1399.0,68,3.9
2185,2017.0,1,0,1248.0,88.5,8.0
2186,2012.0,1,3,1582.0,126.32,4.0
2187,2016.0,0,0,1999.0,152.88,17.75
2188,2013.0,1,0,1248.0,73.9,5.05
2189,2011.0,0,0,1984.0,132,12.0
2190,2016.0,0,0,2143.0,204,29.6
2191,2015.0,1,0,1461.0,83.8,6.5
2192,2014.0,0,0,1198.0,86.7,4.75
2193,2016.0,0,0,1984.0,181,24.36
2194,2011.0,1,2,1197.0,85.8,3.2
2195,2016.0,1,0,998.0,67.04,3.6
2196,2017.0,1,0,796.0,34.2,3.58
2197,2011.0,1,0,1248.0,88.8,2.5
2198,2013.0,1,2,1498.0,90,3.5
2199,2015.0,0,0,2494.0,158.2,25.0
2200,2010.0,1,2,998.0,67.04,1.75
2201,2005.0,0,0,2987.0,198.5,10.0
2202,2018.0,0,0,1197.0,83.1,7.75
2203,2016.0,0,0,1199.0,88.7,6.45
2204,2017.0,0,0,2179.0,120,10.0
2205,2014.0,1,0,1198.0,74,4.5
2206,2015.0,1,0,1197.0,80,3.4
2207,2010.0,0,0,2362.0,164.7,4.5
2208,2015.0,1,0,998.0,67.1,4.3
2209,2018.0,0,0,1995.0,190,46.0
2210,2016.0,0,0,998.0,67.1,3.4
2211,2013.0,0,0,2143.0,170,14.5
2212,2013.0,1,0,796.0,47.3,2.1
2213,2012.0,1,0,1197.0,85.8,3.65
2214,2014.0,1,0,1199.0,82.5,3.0
2215,2009.0,1,2,1396.0,90,3.95
2216,2012.0,0,0,2496.0,163.2,6.75
2217,2013.0,1,0,1364.0,87.2,6.53
2218,2015.0,1,0,2982.0,168.5,22.0
2219,2013.0,0,0,1598.0,103.52,4.75
2220,2017.0,0,0,1198.0,86.8,5.99
2221,2011.0,1,0,1198.0,73.9,3.05
2222,2010.0,1,0,1198.0,73.9,2.4
2223,2007.0,1,3,998.0,67.1,1.3
2224,2016.0,1,0,1364.0,67.06,6.71
2225,2014.0,1,2,2179.0,140,7.2
2226,2016.0,0,0,1197.0,82,5.4
2227,2015.0,1,0,1498.0,89.84,6.63
2228,2016.0,1,0,1373.0,80.46,7.5
2229,2018.0,0,0,1497.0,117.3,14.21
2230,2010.0,1,0,1497.0,118,3.0
2231,2017.0,1,0,998.0,67.04,5.11
2232,2011.0,1,0,1598.0,103.6,3.39
2233,2017.0,0,0,2755.0,171.5,22.99
2234,2009.0,1,2,1197.0,80,2.35
2235,2012.0,1,0,1248.0,73.94,2.85
2236,2014.0,0,0,1968.0,174.33,18.5
2237,2014.0,1,0,1598.0,102.57,5.99
2238,2008.0,1,2,1799.0,130,3.0
2239,2016.0,1,0,1199.0,84,3.6
2240,2014.0,0,0,1968.0,147.51,24.0
2241,2015.0,1,0,1197.0,85.8,6.26
2242,2010.0,1,0,2755.0,174.5,13.7
2243,2016.0,0,0,2143.0,203.2,35.0
2244,2015.0,1,0,1396.0,90,5.02
2245,2015.0,1,0,1197.0,81.8,3.1
2246,2012.0,1,0,1598.0,103.6,5.5
2247,2014.0,1,0,1197.0,85.8,3.59
2248,2015.0,1,0,1248.0,91.7,4.65
2249,2009.0,1,3,1497.0,118,3.8
2250,2016.0,1,0,1582.0,126.2,12.5
2251,2017.0,1,0,1498.0,98.6,12.9
2252,2015.0,1,0,796.0,35,2.35
2253,2015.0,1,0,1197.0,81.8,4.15
2254,2012.0,0,0,2987.0,224,22.58
2255,2016.0,1,0,796.0,47.3,2.65
2256,2010.0,1,2,1196.0,70,2.25
2257,2016.0,1,0,2393.0,147.8,16.0
2258,2013.0,0,0,1995.0,177,19.5
2259,2015.0,0,0,2199.0,194.3,21.0
2260,2012.0,0,2,1995.0,190,17.5
2261,2010.0,1,2,1399.0,68,2.41
2262,2012.0,1,2,1364.0,187.7,4.45
2263,2014.0,0,2,2179.0,187.7,29.93
2264,2012.0,1,2,796.0,46.3,2.95
2265,2009.0,1,0,796.0,46.3,1.02
2266,2009.0,1,0,2982.0,171,11.0
2267,2004.0,1,2,2446.0,110,3.5
2268,2013.0,1,0,1499.0,110,5.35
2269,2017.0,1,0,1197.0,83.1,5.65
2270,2015.0,0,0,1998.0,112,22.0
2271,2013.0,0,0,1591.0,121.4,5.95
2272,2011.0,1,3,1399.0,68,2.35
2273,2014.0,1,2,1498.0,98.6,4.1
2274,2012.0,1,0,1461.0,108.45,5.4
2275,2017.0,1,0,1498.0,98.96,8.45
2276,2013.0,0,2,2993.0,241,42.5
2277,2010.0,1,0,2755.0,174.5,10.75
2278,2010.0,1,2,1086.0,62.1,1.65
2279,2015.0,0,0,2696.0,184,11.03
2280,2016.0,1,0,998.0,67.04,3.5
2281,2016.0,1,0,1197.0,81.83,6.3
2282,2014.0,1,0,999.0,123.24,6.75
2283,2017.0,1,0,1248.0,88.5,7.5
2284,2013.0,0,0,1968.0,174.33,15.5
2285,2015.0,1,0,1198.0,86.7,4.65
2286,2016.0,0,0,1499.0,110.4,7.58
2287,2013.0,1,0,998.0,67.1,2.2
2288,2011.0,0,3,2967.0,241.38,21.0
2289,2011.0,0,0,1968.0,167.7,5.25
2290,2016.0,1,0,1248.0,74,5.22
2291,2011.0,1,3,1461.0,65,2.0
2292,2018.0,1,0,1462.0,103.25,9.18
2293,2013.0,1,0,624.0,35,1.74
2294,2011.0,0,0,1497.0,118,4.45
2295,2017.0,1,0,1196.0,86.8,4.95
2296,2014.0,1,0,1396.0,88.73,5.64
2297,2016.0,1,0,1499.0,110.4,6.9
2298,2011.0,0,0,1968.0,147.51,13.95
2299,2013.0,0,2,1995.0,143,17.0
2300,2012.0,1,2,2179.0,138.03,4.6
2301,2010.0,1,2,2179.0,120,5.21
2302,2017.0,1,0,1591.0,121.3,12.34
2303,2006.0,1,0,1497.0,100,1.5
2304,2015.0,0,0,1995.0,184,22.99
2305,2011.0,0,0,3436.0,241.4,43.0
2306,2010.0,0,0,2993.0,241.4,40.0
2307,2008.0,1,3,796.0,46.3,1.2
2308,2011.0,0,0,1197.0,80,2.9
2309,2016.0,0,0,1999.0,149.92,13.9
2310,2016.0,1,2,1248.0,88.5,7.85
2311,2016.0,0,0,2993.0,258,54.45
2312,2012.0,1,0,2499.0,78,4.75
2313,2011.0,1,0,1498.0,108.5,3.25
2314,2015.0,1,0,1497.0,117.3,7.1
2315,2017.0,1,0,1197.0,81.8,4.65
2316,2012.0,1,0,1968.0,138.1,5.0
2317,2015.0,1,0,1197.0,81.83,4.95
2318,2014.0,1,0,2179.0,140,9.8
2319,2019.0,0,0,2987.0,258,78.8
2320,2015.0,1,0,998.0,67.04,2.99
2321,2014.0,1,0,1598.0,103.2,4.45
2322,2011.0,1,2,624.0,37.48,0.75
2323,2016.0,1,0,1197.0,81.86,5.0
2324,2014.0,1,2,1498.0,98.59,5.0
2325,2015.0,1,0,1999.0,149.92,4.7
2326,2015.0,0,0,1999.0,149.92,9.69
2327,2015.0,1,0,1248.0,73.74,5.5
2328,2017.0,0,0,2993.0,258,65.0
2329,2015.0,1,0,1498.0,88.8,5.11
2330,2012.0,1,0,1198.0,75,2.19
2331,2012.0,1,0,1598.0,103.6,4.25
2332,2013.0,0,0,2696.0,184,14.5
2333,2014.0,1,0,1461.0,83.14,5.65
2334,2016.0,0,2,2755.0,174.5,22.5
2335,2007.0,1,2,1794.0,125,1.75
2336,2004.0,0,2,1794.0,125,1.5
2337,2012.0,1,0,1197.0,78.9,3.2
2338,2012.0,1,0,1396.0,90,4.5
2339,2014.0,1,2,1498.0,98.6,4.5
2340,2014.0,0,0,1582.0,126.32,8.0
2341,2018.0,0,0,2143.0,136,28.9
2342,2015.0,1,0,1498.0,88.8,4.1
2343,2006.0,0,0,999.0,83.1,2.3
2344,2017.0,0,0,1197.0,83.1,7.22
2345,2014.0,1,0,1248.0,74,5.8
2346,2013.0,1,2,2489.0,95,3.5
2347,2013.0,1,2,1498.0,89.84,6.35
2348,2015.0,1,0,2179.0,140,8.85
2349,2010.0,1,2,1199.0,79.4,2.0
2350,2012.0,1,0,1591.0,121.3,5.5
2351,2014.0,1,2,1197.0,82,2.3
2352,2014.0,1,0,1461.0,108.45,7.95
2353,2016.0,1,0,1197.0,81.86,6.16
2354,2012.0,1,0,1197.0,78.9,2.85
2355,2016.0,0,0,1991.0,183,25.0
2356,2008.0,1,0,2148.0,170,10.36
2357,2016.0,0,0,1991.0,183,26.0
2358,2013.0,1,0,1582.0,126.32,4.35
2359,2016.0,1,0,2489.0,93.7,4.5
2360,2015.0,1,0,1248.0,74,5.0
2361,2014.0,1,0,1197.0,78.9,3.67
2362,2014.0,1,0,2179.0,138.1,6.0
2363,2018.0,1,0,1197.0,82,6.34
2364,2012.0,0,2,1998.0,189.08,22.0
2365,2006.0,1,2,1794.0,125,1.67
2366,2014.0,1,0,1798.0,138.03,7.95
2367,2018.0,1,0,2393.0,163.5,9.74
2368,2011.0,1,2,1997.0,140,6.0
2369,2008.0,1,2,1061.0,189.08,1.5
2370,2013.0,0,0,1998.0,189.08,21.5
2371,2014.0,1,0,998.0,67.04,3.9
2372,2009.0,1,2,1248.0,73.9,2.35
2373,2012.0,1,2,1199.0,73.9,2.65
2374,2011.0,1,0,1197.0,78.9,3.16
2375,2009.0,1,2,998.0,66.1,2.05
2376,2013.0,1,2,998.0,58.16,2.95
2377,2014.0,1,0,998.0,67.04,3.9
2378,2017.0,1,2,1498.0,98.6,6.68
2379,2017.0,1,2,814.0,55.2,3.5
2380,2017.0,0,0,1598.0,103.52,8.11
2381,2017.0,1,0,1248.0,88.5,8.3
2382,2016.0,0,0,2143.0,203.2,45.61
2383,2010.0,0,0,1968.0,138.1,4.45
2384,2017.0,1,0,1248.0,88.5,7.85
2385,2011.0,1,0,1086.0,62.1,3.1
2386,2014.0,1,0,1120.0,70,3.75
2387,2017.0,1,0,1248.0,88.5,7.65
2388,2013.0,1,0,1197.0,80,4.9
2389,2018.0,0,0,2179.0,140,16.52
2390,2016.0,0,0,1798.0,157.75,14.05
2391,2016.0,1,0,1373.0,91.1,6.75
2392,2016.0,1,0,1582.0,126.2,9.2
2393,2012.0,1,3,1364.0,118,3.0
2394,2008.0,1,2,1497.0,118,2.75
2395,2016.0,1,0,2198.0,157.7,20.5
2396,2012.0,1,0,1396.0,90,4.25
2397,2016.0,1,0,1497.0,121.36,6.0
2398,2015.0,1,2,1197.0,80,6.0
2399,2008.0,1,0,1298.0,88.2,2.41
2400,2015.0,0,0,1199.0,88.7,7.25
2401,2014.0,1,0,2400.0,200,23.65
2402,2016.0,1,0,1197.0,83.1,6.5
2403,2017.0,0,2,2143.0,136,18.06
2404,2016.0,1,0,799.0,53.3,3.2
2405,2017.0,1,0,1196.0,86.8,6.42
2406,2015.0,1,0,2982.0,168.5,23.0
2407,2013.0,1,0,1497.0,118,5.9
2408,2014.0,1,0,2523.0,75,7.75
2409,2012.0,0,0,1995.0,170,15.0
2410,2017.0,1,0,1248.0,88.5,9.0
2411,2011.0,0,0,1796.0,186,11.5
2412,2012.0,1,2,1591.0,121.3,6.2
2413,2017.0,1,0,1186.0,73.97,5.92
2414,2016.0,1,0,1498.0,88,6.29
2415,2014.0,1,0,1198.0,86.7,4.12
2416,2007.0,0,3,2354.0,152,3.8
2417,2014.0,1,0,1086.0,62.1,2.7
2418,2017.0,0,0,2143.0,107.3,20.28
2419,2014.0,1,0,1198.0,86.7,3.9
2420,2014.0,0,2,2982.0,168.5,16.5
2421,2011.0,1,0,1591.0,121.3,3.7
2422,2016.0,0,0,2993.0,271.23,79.0
2423,2013.0,0,0,1995.0,190,17.99
2424,2013.0,1,0,1396.0,88.76,3.9
2425,2012.0,1,0,1399.0,68,3.12
2426,2007.0,1,0,1061.0,64,1.65
2427,2015.0,1,0,1197.0,81.86,3.5
2428,2015.0,1,2,2179.0,118.3,4.85
2429,2018.0,0,0,2143.0,167.62,39.22
2430,2007.0,1,2,1197.0,78.9,2.0
2431,2010.0,1,2,2982.0,171,10.45
2432,2016.0,0,0,2494.0,158.2,27.0
2433,2011.0,1,0,1399.0,68,2.25
2434,2014.0,1,0,1197.0,81.86,3.45
2435,2016.0,1,0,1197.0,81.83,6.14
2436,2012.0,1,2,1086.0,68.05,2.85
2437,2015.0,1,0,1193.0,55.23,3.25
2438,2011.0,1,0,1248.0,73.75,4.0
2439,2010.0,1,0,1497.0,118,2.59
2440,2017.0,1,0,1248.0,74,6.96
2441,2011.0,1,0,1197.0,55.2,2.19
2442,2016.0,1,0,814.0,55.2,3.0
2443,2012.0,1,0,1498.0,88,3.6
2444,2014.0,1,2,936.0,57.6,3.7
2445,2013.0,0,0,1995.0,190,21.75
2446,2017.0,0,0,2143.0,170,45.0
2447,2011.0,1,2,998.0,67.1,3.19
2448,2015.0,1,0,1197.0,81.86,6.2
2449,2013.0,1,0,1086.0,68.05,3.96
2450,2009.0,1,0,1405.0,74,0.82
2451,2016.0,1,0,1248.0,74,4.5
2452,2017.0,1,0,1186.0,73.97,3.55
2453,2014.0,1,0,1461.0,84.8,5.5
2454,2016.0,1,0,1591.0,121.3,10.25
2455,2017.0,0,0,2755.0,174.5,30.0
2456,2014.0,1,2,1197.0,85.8,3.5
2457,2014.0,1,0,1461.0,63.12,3.1
2458,2010.0,1,0,1198.0,75,3.25
2459,2017.0,1,0,1498.0,98.96,8.99
2460,2015.0,1,0,1598.0,103.6,3.99
2461,2015.0,1,2,1461.0,108.5,6.0
2462,2015.0,0,0,1968.0,174.33,18.25
2463,2012.0,1,0,2494.0,100,7.75
2464,2017.0,1,2,1193.0,88.7,4.5
2465,2014.0,1,0,2982.0,171,16.75
2466,2012.0,0,0,1995.0,184,17.5
2467,2016.0,1,0,1598.0,118,7.7
2468,2012.0,1,2,1497.0,118,4.45
2469,2015.0,1,0,1248.0,74,5.25
2470,2017.0,0,0,1995.0,190,33.66
2471,2013.0,0,2,1198.0,76,2.8
2472,2018.0,0,0,1197.0,83.1,8.47
2473,2018.0,1,0,1248.0,88.5,9.32
2474,2017.0,0,0,2143.0,136,27.43
2475,2015.0,1,0,1498.0,98.6,6.5
2476,2014.0,1,0,2494.0,100.6,9.5
2477,2015.0,0,0,2993.0,270.9,31.8
2478,2013.0,1,2,1496.0,88.8,4.2
2479,2013.0,1,0,936.0,57.6,3.85
2480,2012.0,1,2,2354.0,177.6,6.0
2481,2007.0,1,0,796.0,46.3,1.65
2482,2013.0,0,0,1968.0,141,14.5
2483,2011.0,1,0,2494.0,102,7.1
2484,2016.0,0,0,1968.0,174.33,28.0
2485,2017.0,1,0,1248.0,88.5,9.38
2486,2016.0,1,0,1197.0,82,4.78
2487,2003.0,1,2,1794.0,125,1.7
2488,2019.0,0,0,2179.0,153.86,17.85
2489,2010.0,1,2,1197.0,80,2.75
2490,2014.0,1,0,1591.0,121.3,5.95
2491,2011.0,1,0,796.0,35,1.5
2492,2019.0,1,0,796.0,47.3,3.8
2493,2017.0,0,0,2143.0,167.62,38.5
2494,2011.0,1,0,1086.0,68.05,2.15
2495,2010.0,0,2,1798.0,177.46,3.75
2496,2016.0,0,0,1498.0,108.5,8.95
2497,2013.0,1,0,1248.0,154,5.0
2498,2010.0,1,0,1799.0,154,2.95
2499,2010.0,0,0,1995.0,154,10.49
2500,2007.0,1,2,1086.0,62.1,1.85
2501,2016.0,1,0,1248.0,142,6.45
2502,2009.0,0,0,2354.0,142,5.25
2503,2014.0,1,0,1248.0,88.76,5.99
2504,2015.0,1,0,1388.0,67,3.82
2505,2012.0,0,0,2967.0,241.4,39.0
2506,2016.0,0,0,1968.0,174.33,25.75
2507,2012.0,1,0,1248.0,74,2.2
2508,2008.0,1,2,1493.0,110,2.0
2509,2018.0,0,0,1950.0,194,56.5
2510,2014.0,0,2,1995.0,190,21.0
2511,2014.0,1,0,1120.0,70,4.0
2512,2011.0,0,0,1197.0,78.9,3.83
2513,2016.0,1,0,1197.0,85,5.89
2514,2010.0,1,0,1086.0,62.1,1.36
2515,2013.0,0,2,2993.0,313,44.0
2516,2014.0,1,0,1586.0,85.7,3.26
2517,2016.0,1,0,1396.0,105.5,8.0
2518,2012.0,1,0,1248.0,74,4.25
2519,2018.0,1,0,1248.0,74,6.0
2520,2016.0,0,0,1968.0,141,16.61
2521,2013.0,1,0,1461.0,108.45,7.26
2522,2005.0,1,0,2179.0,120,4.0
2523,2016.0,0,0,1995.0,190,34.51
2524,2003.0,1,3,1061.0,64,0.95
2525,2007.0,1,0,1061.0,64,2.2
2526,2017.0,1,0,1197.0,81.83,5.75
2527,2005.0,1,3,1086.0,255,1.2
2528,2016.0,0,0,2993.0,255,36.75
2529,2009.0,0,2,1796.0,178,10.0
2530,2014.0,0,0,1461.0,84.8,17.89
2531,2012.0,1,0,1461.0,84.8,4.05
2532,2011.0,0,0,2967.0,241.4,22.0
2533,2017.0,0,0,2143.0,136,27.87
2534,2018.0,1,0,1248.0,88.5,8.75
2535,2016.0,1,0,1248.0,73.9,4.79
2536,2018.0,1,0,1498.0,108.4,11.92
2537,2016.0,0,2,2967.0,241.4,53.11
2538,2006.0,1,0,998.0,67.1,1.15
2539,2014.0,1,0,1498.0,98.6,7.45
2540,2017.0,1,0,814.0,55.2,3.5
2541,2018.0,0,0,2987.0,265,70.15
2542,2011.0,1,2,1995.0,170,3.15
2543,2013.0,0,0,1995.0,170,19.5
2544,2012.0,0,2,1995.0,154,15.0
2545,2017.0,1,0,1493.0,100,7.57
2546,2012.0,1,0,1197.0,85.8,4.4
2547,2016.0,0,0,2993.0,308.43,60.0
2548,2010.0,1,0,1199.0,79.4,1.6
2549,2014.0,1,0,1197.0,85.8,4.9
2550,2014.0,1,0,1248.0,88.8,5.95
2551,2015.0,1,0,1461.0,83.8,5.35
2552,2014.0,0,0,1198.0,86.7,5.4
2553,2015.0,0,0,1968.0,174.33,23.45
2554,2002.0,1,2,1896.0,66,1.9
2555,2016.0,1,0,1498.0,98.6,6.1
2556,2006.0,1,0,2494.0,102,4.95
2557,2013.0,1,2,814.0,55.2,2.5
2558,2018.0,1,0,799.0,53.64,3.48
2559,2012.0,1,0,1248.0,74,4.4
2560,2008.0,1,0,2835.0,118.6,7.99
2561,2008.0,0,0,2400.0,215,10.99
2562,2014.0,0,0,2982.0,168.5,18.5
2563,2018.0,1,0,1956.0,170,21.69
2564,2014.0,1,0,1248.0,74,5.17
2565,2011.0,1,2,1582.0,126.32,4.5
2566,2014.0,1,0,2179.0,120,6.75
2567,2013.0,1,0,1086.0,68.05,3.12
2568,2011.0,1,0,2494.0,100.6,8.25
2569,2017.0,0,0,2755.0,171.5,20.14
2570,2013.0,1,0,2494.0,100,12.6
2571,2015.0,1,0,1248.0,74,6.61
2572,2016.0,0,0,1582.0,126.2,13.23
2573,2008.0,1,0,2494.0,100,4.75
2574,2011.0,1,2,1598.0,103.6,2.9
2575,2015.0,1,0,2499.0,80,5.5
2576,2014.0,0,2,2696.0,184,9.47
2577,2008.0,1,0,1197.0,78.9,1.95
2578,2011.0,1,0,1197.0,78.9,2.2
2579,2006.0,1,0,1086.0,86.7,1.15
2580,2013.0,1,2,1198.0,86.7,4.35
2581,2016.0,0,0,998.0,67.04,4.5
2582,2013.0,1,0,1197.0,82,3.55
2583,2015.0,1,0,1248.0,73.9,4.75
2584,2012.0,1,2,1197.0,78.9,4.52
2585,2012.0,0,0,1995.0,177,12.75
2586,2014.0,0,2,1968.0,174.33,20.04
2587,2014.0,1,0,1461.0,83.8,6.5
2588,2007.0,1,0,3200.0,199.3,7.5
2589,2016.0,0,0,998.0,67,4.15
2590,2007.0,1,0,1799.0,130,2.5
2591,2016.0,1,0,1197.0,81.83,5.4
2592,2016.0,1,0,998.0,67.1,3.15
2593,2015.0,0,2,2967.0,241.4,52.5
2594,2016.0,1,0,1197.0,81.83,5.95
2595,2019.0,0,0,1199.0,83.83,6.97
2596,2011.0,1,0,1197.0,78.9,3.2
2597,2007.0,1,0,1086.0,83.8,1.12
2598,2013.0,1,0,1461.0,83.8,6.69
2599,2014.0,1,2,2179.0,138.03,5.9
2600,2009.0,1,0,1197.0,80,2.25
2601,2013.0,1,0,1248.0,74,4.5
2602,2015.0,1,0,814.0,55,2.61
2603,2010.0,0,0,2143.0,170,11.5
2604,2016.0,0,0,1998.0,189.08,35.0
2605,2010.0,1,0,624.0,35,0.5
2606,2015.0,1,2,1248.0,88.5,5.75
2607,2017.0,1,0,1582.0,126.2,11.5
2608,2015.0,1,0,814.0,55.2,2.75
2609,2016.0,0,2,1995.0,190,31.5
2610,2016.0,1,0,1198.0,86.8,4.92
2611,2012.0,1,0,1248.0,73.94,3.52
2612,2014.0,0,0,1995.0,184,17.55
2613,2016.0,1,0,1248.0,74,5.8
2614,2013.0,1,0,1248.0,74,6.95
2615,2013.0,1,0,1498.0,97.6,2.4
2616,2013.0,0,0,1998.0,163.7,5.25
2617,2012.0,1,0,1298.0,85.8,4.25
2618,2008.0,1,0,1396.0,69,1.5
2619,2016.0,1,0,1120.0,70,4.5
2620,2014.0,1,0,1248.0,74,2.5
2621,2006.0,1,3,1399.0,68,1.55
2622,2016.0,1,0,1461.0,83.8,6.5
2623,2012.0,0,2,1120.0,70,18.0
2624,2015.0,1,0,1120.0,70,4.96
2625,2012.0,1,0,1198.0,86.8,3.25
2626,2010.0,0,0,1781.0,163.2,8.5
2627,2014.0,1,2,796.0,47.3,2.75
2628,2011.0,1,2,1599.0,103.2,3.4
2629,2013.0,1,0,1248.0,88.8,7.0
2630,2012.0,1,0,1598.0,102.5,3.21
2631,2016.0,1,0,1582.0,126.2,14.25
2632,2014.0,1,0,1498.0,103.2,6.5
2633,2014.0,1,0,1497.0,117.3,5.49
2634,2005.0,1,3,1341.0,83,0.8
2635,2007.0,1,0,1086.0,82,1.99
2636,2015.0,0,2,1197.0,82,5.91
2637,2019.0,1,0,1197.0,81.86,6.44
