,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage (kmpl),Engine (CC),Power (bhp),Seats,Price
1350,1116,2,2007.0,62493.0,4,1,0,15.0,1586.0,104.68,5.0,1.8
1351,1030,7,2015.0,66538.0,4,1,0,20.7,1373.0,91.1,5.0,6.93
1352,817,1,2012.0,66538.0,1,0,0,10.2,4367.0,308,7.0,70.0
1353,1746,0,2013.0,60000.0,1,1,0,13.0,2494.0,100,7.0,7.9
1354,594,7,2011.0,20842.0,4,1,0,13.0,1086.0,62,5.0,2.78
1355,579,2,2014.0,110000.0,1,0,0,13.0,2199.0,194.3,7.0,14.4
1356,1329,9,2011.0,45000.0,4,0,2,11.7,1796.0,186,5.0,13.5
1357,1200,9,2014.0,40000.0,0,1,2,26.6,998.0,58.16,5.0,3.15
1358,970,3,2012.0,49008.0,4,1,0,19.7,796.0,46.3,5.0,2.88
1359,952,8,2016.0,31000.0,4,1,0,24.7,796.0,47.3,5.0,2.15
1360,1392,10,2013.0,8000.0,4,1,0,17.0,1498.0,97.7,5.0,3.75
1361,954,9,2019.0,171.0,4,1,0,24.7,796.0,47.3,5.0,3.6
1362,965,8,2018.0,2100.0,4,1,0,24.1,998.0,67.1,5.0,3.6
1363,561,3,2018.0,20667.0,4,0,0,18.9,1197.0,81.86,5.0,7.55
1364,494,8,2015.0,50000.0,1,1,0,24.2,1498.0,98.6,7.0,4.7
1365,1604,6,2010.0,100030.0,1,1,2,18.8,1248.0,90,5.0,1.6
1366,190,10,2011.0,75372.0,1,1,0,16.5,1991.0,123.7,5.0,3.34
1367,446,7,2016.0,60475.0,4,0,0,18.0,1497.0,117.3,5.0,9.1
1368,560,7,2019.0,18453.0,4,1,0,18.9,1197.0,81.86,5.0,6.17
1369,649,5,2008.0,96578.0,1,1,0,22.0,1582.0,126.2,5.0,2.5
1370,1382,8,2016.0,31001.0,4,1,0,18.4,1198.0,75,5.0,3.0
1371,633,6,2012.0,65900.0,1,1,0,22.3,1582.0,126.32,5.0,5.75
1372,521,1,2017.0,26246.0,4,1,0,15.3,1591.0,121.3,5.0,10.75
1373,1211,6,2008.0,62700.0,4,1,2,20.5,998.0,67.04,5.0,2.85
1374,348,2,2008.0,90000.0,4,0,0,10.2,2354.0,180,5.0,6.5
1375,418,1,2016.0,36000.0,4,0,0,16.8,1497.0,118,5.0,9.45
1376,978,4,2016.0,46000.0,1,1,0,27.4,1248.0,74,5.0,6.75
1377,443,3,2017.0,73003.0,1,1,0,26.0,1498.0,98.6,5.0,7.75
1378,757,7,2014.0,46566.0,1,1,0,22.5,1396.0,88.76,5.0,4.4
1379,1264,6,2015.0,41493.0,1,0,0,13.0,2987.0,265,5.0,42.0
1380,1408,7,2014.0,103788.0,1,1,0,19.0,1461.0,108.5,5.0,5.67
1381,1435,1,2016.0,45000.0,1,0,0,19.6,1461.0,108.45,5.0,11.5
1382,1203,10,2009.0,120000.0,4,1,0,18.9,998.0,67.1,5.0,1.69
1383,548,6,2009.0,97359.0,1,1,2,17.1,1493.0,110,5.0,1.8
1384,1090,9,2016.0,62000.0,4,1,0,18.5,1197.0,85.8,5.0,3.2
1385,417,10,2004.0,115000.0,4,1,2,22.5,1995.0,187.74,5.0,1.5
1386,111,7,2019.0,18373.0,1,0,0,22.5,1995.0,187.74,5.0,45.86
1387,1817,5,2016.0,60453.0,4,1,0,16.5,1198.0,74,5.0,5.1
1388,1160,10,2013.0,37000.0,1,1,0,17.8,1248.0,70,5.0,4.85
1389,334,9,2010.0,69009.0,4,1,2,15.6,1196.0,70,5.0,2.4
1390,79,5,2013.0,30000.0,1,1,0,18.9,1995.0,184,5.0,22.0
1391,635,4,2012.0,70707.0,1,1,0,22.3,1582.0,126.32,5.0,4.28
1392,1440,3,2015.0,64677.0,1,1,0,20.5,1461.0,83.8,5.0,5.67
1393,559,1,2018.0,3000.0,4,0,0,18.9,1197.0,81.86,5.0,6.2
1394,135,1,2013.0,49000.0,1,0,2,17.1,1995.0,184,5.0,14.49
1395,1092,10,2010.0,71000.0,1,1,0,21.1,1248.0,73.9,5.0,3.0
1396,693,6,2010.0,52000.0,4,1,2,19.8,1086.0,68.05,5.0,2.25
1397,146,7,2016.0,35659.0,1,0,0,16.0,2993.0,258,7.0,43.78
1398,430,7,2019.0,5377.0,4,1,0,16.8,1497.0,116.3,5.0,11.45
1399,901,4,2014.0,65000.0,1,0,0,11.2,2696.0,184,7.0,10.5
1400,258,3,2015.0,92708.0,1,1,0,22.7,1498.0,89.84,5.0,7.48
1401,970,3,2010.0,48105.0,4,1,0,19.7,796.0,46.3,5.0,3.1
1402,1817,9,2011.0,46759.0,4,1,0,16.5,1198.0,74,5.0,2.55
1403,1823,6,2013.0,62000.0,1,1,0,22.1,1199.0,73.9,5.0,3.5
1404,1824,8,2012.0,35175.0,1,1,0,22.1,1199.0,73.9,5.0,2.59
1405,1064,8,2013.0,70000.0,1,1,0,20.8,1248.0,88.8,7.0,5.45
1406,244,8,2017.0,30000.0,1,1,0,22.8,1498.0,98.59,5.0,6.0
1407,1779,8,2016.0,66618.0,1,0,0,11.4,2755.0,171.5,7.0,15.49
1408,112,9,2010.0,69300.0,4,0,2,10.8,2497.0,150,5.0,12.5
1409,1134,8,2017.0,148000.0,1,1,0,23.4,1248.0,74,5.0,4.75
1410,254,9,2017.0,22000.0,4,1,0,18.9,999.0,123.24,5.0,7.85
1411,652,0,2013.0,75000.0,1,1,0,16.8,1493.0,110,5.0,6.0
1412,1667,9,2011.0,42000.0,4,1,0,17.6,1193.0,88.7,5.0,4.0
1413,37,9,2011.0,42000.0,1,0,0,14.4,2967.0,241.4,5.0,28.75
1414,1583,10,2012.0,65000.0,1,1,0,22.3,1248.0,74,5.0,2.5
1415,1135,4,2015.0,76128.0,1,1,0,26.6,1248.0,74,5.0,5.5
1416,219,8,2010.0,39852.0,4,1,0,16.0,1368.0,90,5.0,1.59
1417,718,9,2017.0,18673.0,4,1,0,18.6,1197.0,81.83,5.0,6.22
1418,529,8,2016.0,11583.0,4,1,0,21.1,814.0,55.2,5.0,2.75
1419,601,2,2007.0,82000.0,4,1,2,17.9,1086.0,136,5.0,1.35
1420,1283,10,2017.0,50000.0,1,0,0,17.9,2143.0,136,5.0,25.0
1421,1003,4,2014.0,77000.0,4,1,0,23.1,998.0,67.04,5.0,2.8
1422,170,9,2014.0,54890.0,4,1,2,17.8,1199.0,76.8,5.0,2.45
1423,473,10,2016.0,21000.0,4,0,0,19.0,1199.0,88.7,5.0,6.35
1424,78,9,2009.0,58557.0,1,0,3,16.1,1995.0,181,5.0,8.0
1425,1432,1,2014.0,70000.0,1,1,0,19.0,1461.0,108.45,5.0,8.25
1426,315,9,2017.0,16000.0,4,0,0,17.0,1499.0,110.4,5.0,5.95
1427,1773,7,2018.0,8899.0,1,1,0,13.7,2393.0,147.8,7.0,19.92
1428,166,7,2016.0,83629.0,1,1,0,25.4,936.0,56.3,5.0,3.15
1429,1829,2,2014.0,35059.0,4,0,0,17.2,1798.0,189,4.0,5.75
1430,271,7,2018.0,30552.0,1,0,0,22.3,3198.0,197.2,7.0,32.44
1431,634,7,2016.0,44875.0,1,0,2,22.3,1582.0,126.32,5.0,8.01
1432,309,3,2017.0,25095.0,4,1,0,18.2,1196.0,86.8,5.0,6.48
1433,941,6,2007.0,59000.0,4,1,0,16.1,796.0,37,4.0,0.75
1434,437,8,2014.0,36000.0,1,1,0,26.0,1498.0,98.6,5.0,5.0
1435,924,9,2012.0,37000.0,1,1,0,16.0,2179.0,140,7.0,7.75
1436,330,2,2010.0,90000.0,1,1,0,20.0,1399.0,68,5.0,2.6
1437,241,10,2018.0,17000.0,4,1,0,17.0,1497.0,121.36,5.0,9.2
1438,750,9,2015.0,42575.0,4,1,0,18.6,1197.0,81.83,5.0,5.05
1439,1746,5,2012.0,131000.0,1,1,0,13.0,2494.0,100,7.0,9.6
1440,1443,9,2013.0,74000.0,1,1,0,20.5,1461.0,83.8,5.0,5.5
1441,1763,9,2013.0,47234.0,1,1,0,13.0,2494.0,100.6,8.0,9.35
1442,419,4,2009.0,231673.0,4,1,0,17.0,1497.0,118,5.0,2.6
1443,965,5,2016.0,10000.0,4,1,0,24.1,998.0,67.1,5.0,3.5
1444,1373,7,2016.0,49389.0,4,1,0,19.5,1198.0,67.04,5.0,4.26
1445,1005,2,2016.0,12000.0,4,0,2,23.1,998.0,67.04,5.0,4.25
1446,1305,5,2010.0,65000.0,4,1,2,11.7,1796.0,88.7,5.0,11.75
1447,299,2,2013.0,177000.0,1,1,0,23.5,1591.0,88.7,5.0,3.5
1448,643,6,2015.0,89000.0,4,1,0,15.0,1591.0,121.3,5.0,7.5
1449,720,2,2009.0,72000.0,4,0,3,15.0,1396.0,100,5.0,3.25
1450,1140,2,2012.0,49000.0,4,1,0,17.5,1298.0,85.8,5.0,4.9
1451,1324,5,2014.0,51355.0,1,0,0,14.8,2143.0,170,5.0,27.0
1452,544,7,2017.0,13460.0,4,1,0,18.6,1197.0,81.86,5.0,8.91
1453,642,7,2014.0,35642.0,4,0,0,17.0,1591.0,121.4,5.0,6.69
1454,175,7,2014.0,52895.0,1,1,0,17.3,1998.0,163.7,5.0,6.02
1455,1678,9,2010.0,93000.0,4,1,0,14.3,1798.0,138.03,5.0,4.5
1456,950,10,2011.0,70000.0,4,1,0,19.0,998.0,66.1,5.0,2.0
1457,1379,8,2012.0,32048.0,1,1,0,23.1,1461.0,63.1,5.0,2.4
1458,1618,10,2013.0,4700.0,4,1,0,25.4,624.0,37.48,4.0,1.2
1459,1134,4,2014.0,71800.0,1,1,0,23.4,1248.0,74,5.0,2.9
1460,822,3,2008.0,69078.0,4,1,0,17.3,1968.0,184,5.0,40.88
1461,41,0,2016.0,45000.0,1,0,0,17.3,1968.0,184,5.0,27.0
1462,378,2,2016.0,15388.0,1,1,0,25.8,1498.0,98.6,5.0,7.5
1463,184,9,2004.0,98798.0,4,1,0,14.7,1599.0,104,5.0,1.5
1464,49,5,2016.0,43000.0,1,0,0,14.2,1968.0,174.3,5.0,39.5
1465,1092,5,2012.0,85112.0,1,1,0,23.2,2179.0,73.94,5.0,3.39
1466,883,7,2018.0,37804.0,1,1,0,15.4,2179.0,120,7.0,12.4
1467,1034,2,2014.0,45000.0,1,1,0,28.1,1248.0,88.5,5.0,6.85
1468,1686,10,2011.0,116000.0,1,1,2,21.4,1364.0,138,5.0,5.75
1469,1577,2,2015.0,100073.0,1,1,2,25.0,1396.0,69,5.0,2.0
1470,946,6,2006.0,165000.0,4,1,0,16.1,796.0,37,4.0,0.9
1471,1817,8,2015.0,22000.0,4,1,0,16.5,1198.0,74,5.0,3.8
1472,536,4,2017.0,9500.0,4,0,0,14.6,1999.0,149.92,5.0,16.35
1473,1732,5,2012.0,152000.0,1,0,0,11.5,2982.0,169,7.0,16.5
1474,995,3,2019.0,17705.0,4,1,0,21.4,1197.0,83.1,5.0,8.7
1475,995,9,2016.0,12000.0,4,1,0,21.4,1197.0,83.1,5.0,6.1
1476,1351,5,2013.0,51000.0,1,0,0,23.8,1998.0,112,5.0,21.94
1477,1333,2,2009.0,42000.0,1,0,2,13.0,2987.0,210,5.0,22.0
1478,961,4,2015.0,51000.0,4,1,0,20.9,998.0,67.1,5.0,2.65
1479,1169,7,2017.0,42527.0,4,1,0,20.4,1197.0,81.8,5.0,5.27
1480,196,8,2014.0,45000.0,1,1,0,22.1,1248.0,74,5.0,2.48
1481,1748,8,2011.0,70000.0,1,1,0,11.5,2494.0,102,8.0,6.0
1482,1731,9,2009.0,92000.0,1,1,0,11.5,2982.0,171,7.0,8.9
1483,85,5,2012.0,57156.0,1,0,2,18.9,1395.0,184,5.0,18.0
1484,1497,3,2016.0,53211.0,4,1,0,16.8,1395.0,138.02,5.0,11.64
1485,1731,8,2019.0,80000.0,1,1,0,11.5,2982.0,171,7.0,8.99
1486,1798,1,2009.0,74000.0,1,0,0,15.5,1896.0,105,5.0,5.25
1487,724,8,2011.0,37000.0,1,1,0,23.0,1396.0,90,5.0,2.95
1488,1613,9,2013.0,64000.0,1,1,2,21.0,1248.0,88.76,5.0,2.65
1489,1855,10,2013.0,57197.0,4,1,0,15.0,1598.0,103.6,5.0,4.0
1490,514,2,2016.0,55000.0,1,0,0,17.6,1582.0,126.2,5.0,12.5
1491,1093,9,2014.0,33000.0,4,1,0,21.1,1197.0,85.8,5.0,3.25
1492,399,4,2008.0,70000.0,4,1,0,13.1,1997.0,141.1,5.0,4.0
1493,924,4,2012.0,75000.0,1,1,2,15.1,2179.0,140,7.0,6.25
1494,1792,6,2016.0,58095.0,1,1,0,21.7,1498.0,108.62,5.0,5.8
1495,1665,8,2015.0,7445.0,4,1,0,17.6,1193.0,88.7,5.0,5.0
1496,785,7,2016.0,17652.0,1,0,0,12.9,2993.0,270.88,5.0,58.73
1497,1684,7,2018.0,28321.0,4,0,0,14.3,1798.0,138.03,5.0,17.49
1498,950,10,2011.0,69000.0,4,1,2,19.0,998.0,66.1,5.0,1.95
1499,356,9,2007.0,80000.0,4,0,0,11.1,2354.0,142,5.0,3.0
1500,748,4,2014.0,42365.0,4,1,0,17.0,1197.0,168.5,5.0,5.5
1501,1733,4,2013.0,123000.0,1,0,0,12.6,2982.0,168.5,7.0,16.5
1502,1314,9,2011.0,40000.0,4,0,2,27.4,1796.0,186,5.0,14.5
1503,978,5,2016.0,30112.0,1,1,0,27.4,1248.0,74,5.0,7.79
1504,1059,7,2017.0,43775.0,1,1,0,20.8,1248.0,88.76,7.0,8.27
1505,824,7,2019.0,26013.0,1,0,0,12.7,2993.0,255,5.0,97.07
1506,188,9,2012.0,56000.0,4,1,0,12.9,1598.0,102.5,5.0,2.15
1507,465,5,2008.0,95000.0,4,0,2,12.9,1799.0,130,5.0,3.0
1508,141,3,2014.0,41089.0,1,0,0,16.1,1995.0,184,5.0,28.79
1509,1485,9,2011.0,41988.0,1,0,0,20.0,1968.0,138.1,5.0,5.45
1510,1135,4,2013.0,72486.0,1,1,0,23.4,1248.0,74,5.0,3.95
1511,1867,10,2013.0,92000.0,1,0,0,23.3,1984.0,150,5.0,16.0
1512,1146,4,2013.0,40000.0,4,1,0,17.5,1298.0,85.8,5.0,4.25
1513,813,1,2014.0,56000.0,1,0,0,12.7,2179.0,187.7,5.0,34.5
1514,347,9,2008.0,125000.0,4,0,3,11.7,2354.0,177.6,5.0,2.6
1515,1747,7,2017.0,29219.0,1,1,0,13.0,2494.0,100.6,8.0,13.48
1516,1738,5,2018.0,39927.0,1,1,0,12.6,2982.0,168.5,7.0,32.1
1517,470,7,2018.0,38593.0,4,1,0,18.7,1199.0,88.7,5.0,6.17
1518,423,8,2015.0,32000.0,4,1,0,17.0,1497.0,118,5.0,5.5
1519,1041,5,2017.0,28226.0,1,0,0,28.4,1248.0,73.75,5.0,9.15
1520,1388,10,2014.0,95000.0,1,1,0,21.6,1461.0,84.8,5.0,4.5
1521,1747,2,2014.0,194000.0,1,1,0,13.0,2494.0,100.6,8.0,10.5
1522,391,3,2016.0,14821.0,4,1,0,19.4,1198.0,86.8,5.0,5.37
1523,1857,1,2012.0,52000.0,1,1,0,15.0,1598.0,103.6,5.0,5.45
1524,919,9,2016.0,33000.0,1,1,0,16.0,2179.0,140,7.0,9.25
1525,239,2,2016.0,29200.0,1,1,0,23.0,1498.0,98.96,5.0,7.7
1526,1556,5,2012.0,99754.0,1,1,0,17.7,1968.0,108.49,5.0,7.99
1527,704,2,2012.0,49000.0,4,1,0,20.4,1197.0,78.9,5.0,3.0
1528,1748,5,2005.0,299322.0,1,1,0,12.8,2494.0,102,8.0,4.0
1529,1664,3,2018.0,38310.0,1,1,0,20.7,1248.0,88.7,5.0,6.69
1530,1159,4,2014.0,56000.0,1,1,0,22.9,1248.0,74,5.0,4.25
1531,1514,8,2017.0,31300.0,1,0,0,21.7,1498.0,108.4,5.0,10.5
1532,1774,3,2019.0,11241.0,1,1,0,13.7,2393.0,147.8,8.0,22.55
1533,636,10,2014.0,48000.0,4,1,2,17.0,1591.0,121.3,5.0,5.2
1534,452,3,2019.0,23882.0,4,1,0,17.4,1497.0,117.3,5.0,11.87
1535,436,5,2014.0,65000.0,1,1,0,26.0,1498.0,98.6,5.0,6.99
1536,1848,6,2011.0,50000.0,1,1,0,20.5,1598.0,103.6,5.0,5.0
1537,53,2,2014.0,25000.0,1,0,0,12.2,2967.0,236,5.0,44.0
1538,956,2,2015.0,21000.0,4,1,0,22.7,796.0,47.3,5.0,2.79
1539,1614,10,2012.0,148000.0,1,1,2,21.1,1248.0,88.8,5.0,2.9
1540,519,4,2016.0,68000.0,4,1,0,15.3,1591.0,121.3,5.0,9.85
1541,1280,1,2014.0,52000.0,1,0,0,12.0,2987.0,224,7.0,49.0
1542,907,6,2016.0,19000.0,1,1,0,16.6,2498.0,105,6.0,9.25
1543,623,9,2011.0,74000.0,1,1,2,22.3,1582.0,126.3,5.0,3.75
1544,233,3,2017.0,30279.0,1,1,0,26.1,1498.0,99,5.0,7.29
1545,1346,9,2016.0,20000.0,1,0,0,20.7,1496.0,113.98,4.0,23.5
1546,1081,5,2013.0,34834.0,4,1,0,14.0,796.0,35,5.0,2.6
1547,910,10,2015.0,90000.0,1,1,2,21.0,1461.0,65,5.0,3.1
1548,1257,3,2016.0,38730.0,1,0,0,14.2,2143.0,203,5.0,29.98
1549,1434,7,2016.0,57390.0,1,1,0,19.0,1461.0,108.45,5.0,6.73
1550,1134,8,2016.0,100000.0,1,1,0,23.4,1248.0,74,5.0,3.5
1551,1832,8,2011.0,50000.0,4,1,0,16.5,1198.0,73.9,5.0,2.35
1552,917,3,2017.0,64961.0,1,1,0,16.0,2179.0,140,7.0,16.13
1553,1817,3,2014.0,72465.0,4,1,0,16.5,1198.0,74,5.0,5.9
1554,1093,5,2012.0,68776.0,4,1,0,21.1,1197.0,85.8,5.0,3.9
1555,183,10,2005.0,150000.0,4,1,0,14.7,1598.0,102,5.0,1.5
1556,1757,4,2012.0,68000.0,1,1,0,12.8,2494.0,102,7.0,6.95
1557,442,4,2015.0,33000.0,1,1,0,26.0,1498.0,98.6,5.0,7.0
1558,1788,3,2017.0,22389.0,4,1,0,17.0,1198.0,73.75,5.0,7.23
1559,1113,9,2012.0,90000.0,1,1,0,21.5,1248.0,88.8,5.0,3.81
1560,1174,2,2012.0,42000.0,4,1,3,18.6,1197.0,85.8,5.0,4.5
1561,511,10,2017.0,38767.0,1,1,0,19.7,2967.0,126.2,5.0,12.6
1562,62,1,2015.0,21000.0,1,0,0,12.1,2967.0,241.4,7.0,48.0
1563,972,3,2010.0,59136.0,4,1,0,19.7,796.0,46.3,5.0,2.96
1564,370,8,2014.0,36000.0,1,1,0,25.8,1498.0,98.6,5.0,3.25
1565,1812,2,2011.0,95000.0,1,0,2,18.3,1968.0,167.7,5.0,8.5
1566,540,9,2013.0,51000.0,1,0,0,19.5,1582.0,126.24,5.0,8.75
1567,1211,7,2011.0,36411.0,4,1,0,18.9,998.0,67.1,5.0,3.08
1568,803,9,2017.0,40000.0,1,0,0,12.8,1999.0,148.31,7.0,41.5
1569,449,10,2016.0,27300.0,4,1,0,17.8,1497.0,117.3,5.0,7.0
1570,1312,7,2011.0,29813.0,4,0,2,14.7,1991.0,181.03,5.0,11.5
1571,1192,10,2011.0,71000.0,4,1,0,20.5,998.0,67.04,5.0,2.6
1572,623,8,2014.0,32000.0,1,1,0,22.3,1582.0,126.3,5.0,4.3
1573,1063,9,2017.0,19234.0,0,1,0,17.5,1373.0,80.46,7.0,8.35
1574,1835,6,2017.0,50510.0,1,0,0,17.1,1968.0,141,5.0,24.9
1575,132,10,2011.0,102000.0,1,0,0,15.1,1995.0,177,5.0,13.75
1576,556,8,2014.0,42277.0,1,1,0,24.0,1186.0,73.97,5.0,3.85
1577,1274,9,2014.0,46000.0,1,0,0,13.0,2143.0,201.1,5.0,23.25
1578,833,2,2012.0,35000.0,1,1,0,13.6,2523.0,82,7.0,7.0
1579,565,1,2015.0,50000.0,4,1,0,18.9,1197.0,82,5.0,5.75
1580,698,9,2008.0,62000.0,4,1,2,20.4,1197.0,78.9,5.0,1.65
1581,1804,9,2012.0,78000.0,1,1,0,19.3,1968.0,138.1,5.0,6.5
1582,1557,2,2011.0,79000.0,1,0,0,17.7,1968.0,245,5.0,7.5
1583,65,7,2019.0,6773.0,1,0,0,14.8,2967.0,245,7.0,72.94
1584,1731,2,2010.0,135000.0,1,1,2,11.5,2982.0,171,7.0,11.0
1585,1215,7,2013.0,36716.0,4,1,0,18.9,1061.0,67,5.0,3.02
1586,528,3,2013.0,65060.0,4,1,0,21.1,814.0,55.2,5.0,3.32
1587,391,4,2013.0,33000.0,4,1,0,19.4,1198.0,86.8,5.0,3.24
1588,958,8,2015.0,11110.0,4,1,0,22.7,796.0,47.3,5.0,2.35
1589,833,6,2013.0,63000.0,1,1,0,16.0,2523.0,62.1,7.0,5.5
1590,449,9,2015.0,27030.0,4,1,0,17.8,1497.0,117.3,5.0,6.75
1591,1532,9,2015.0,19600.0,4,1,0,15.0,1598.0,103.52,5.0,6.15
1592,1164,10,2016.0,27755.0,4,1,0,22.0,1197.0,81.8,5.0,5.45
1593,532,5,2013.0,20000.0,4,1,2,21.1,814.0,55.2,5.0,2.3
1594,1145,7,2015.0,24782.0,4,1,0,20.9,1197.0,83.14,5.0,6.21
1595,1385,3,2014.0,47303.0,4,0,0,19.3,1198.0,76,5.0,5.21
1596,63,4,2008.0,71000.0,4,0,0,8.3,4134.0,250,7.0,11.99
1597,1171,10,2010.0,135000.0,1,1,0,17.8,1248.0,75,5.0,3.1
1598,1659,6,2017.0,1000.0,1,1,0,13.5,2179.0,138.03,5.0,7.5
1599,1820,8,2016.0,29000.0,1,1,0,20.1,1498.0,88.8,5.0,4.0
1600,449,7,2016.0,36367.0,4,1,0,17.8,1497.0,117.3,5.0,7.73
1601,450,1,2015.0,38000.0,4,1,0,17.4,1497.0,37,5.0,7.8
1602,942,5,2011.0,83969.0,4,1,0,16.1,796.0,37,4.0,1.3
1603,1822,6,2014.0,82621.0,1,1,0,20.1,1498.0,88.8,5.0,4.42
1604,174,10,2009.0,89000.0,1,0,0,12.5,1991.0,147.9,7.0,4.0
1605,917,8,2016.0,54000.0,1,1,0,16.0,2179.0,140,7.0,13.0
1606,378,7,2015.0,61691.0,1,1,0,25.8,1498.0,98.6,5.0,5.38
1607,717,2,2011.0,32200.0,4,1,2,17.0,1197.0,80,5.0,3.25
1608,1186,6,2016.0,68630.0,4,0,0,20.5,998.0,67,5.0,3.87
1609,1809,9,2014.0,61000.0,1,0,2,17.0,1968.0,138.03,5.0,8.25
1610,1021,9,2018.0,32644.0,4,1,0,20.7,1373.0,91.1,5.0,9.28
1611,873,4,2012.0,85000.0,1,0,0,11.8,2179.0,120,7.0,6.25
1612,163,9,2008.0,75000.0,4,1,2,15.3,1150.0,74.9,5.0,1.15
1613,1036,7,2016.0,40347.0,4,1,0,20.7,1373.0,91.2,5.0,7.8
1614,724,5,2012.0,60788.0,1,1,0,23.0,1396.0,90,5.0,4.5
1615,472,7,2018.0,18664.0,4,1,0,18.7,1199.0,88.7,5.0,7.56
1616,917,3,2017.0,57847.0,1,1,0,16.0,2179.0,140,7.0,16.08
1617,716,1,2012.0,52237.0,4,1,0,17.0,1197.0,80,5.0,4.5
1618,633,2,2012.0,128000.0,1,1,0,22.3,1582.0,126.32,5.0,5.0
1619,692,4,2011.0,54000.0,4,1,0,19.8,1086.0,68.05,5.0,2.2
1620,1005,1,2014.0,49800.0,4,0,0,23.1,998.0,67.04,5.0,4.0
1621,1473,8,2012.0,98000.0,1,1,0,20.9,1199.0,73.9,5.0,2.51
1622,1160,4,2015.0,60095.0,1,1,0,25.2,1248.0,74,5.0,4.75
1623,703,10,2008.0,68000.0,4,1,2,16.0,1086.0,66.7,5.0,2.0
1624,698,6,2010.0,81402.0,4,1,2,20.4,1197.0,78.9,5.0,2.1
1625,260,9,2013.0,38000.0,4,0,0,16.5,1499.0,110,5.0,6.25
1626,1258,7,2011.0,92239.0,1,0,2,11.5,2987.0,210,5.0,10.6
1627,1160,0,2017.0,49224.0,1,1,0,25.2,1248.0,74,5.0,6.0
1628,946,6,2004.0,12000.0,4,1,2,16.1,796.0,37,4.0,0.45
1629,1157,10,2010.0,54898.0,4,1,3,16.1,1298.0,88.2,5.0,2.5
1630,519,9,2018.0,2500.0,4,1,0,15.3,1591.0,121.3,5.0,12.75
1631,130,7,2017.0,32838.0,1,0,0,17.1,1995.0,190,5.0,30.29
1632,340,5,2006.0,27076.0,4,1,0,13.8,1299.0,70,5.0,1.6
1633,258,7,2017.0,75445.0,1,1,0,22.7,1498.0,89.84,5.0,7.54
1634,1030,7,2015.0,46601.0,4,1,0,20.7,1373.0,91.1,5.0,6.84
1635,1812,8,2012.0,72000.0,1,0,0,18.3,1968.0,167.7,5.0,6.0
1636,480,10,2017.0,27000.0,1,1,0,27.3,1498.0,98.6,5.0,8.0
1637,18,3,2016.0,68193.0,1,0,0,17.1,1968.0,174.33,5.0,24.74
1638,572,7,2017.0,34429.0,1,1,0,24.0,1120.0,70,5.0,5.5
1639,1280,4,2013.0,46000.0,1,0,0,12.0,2987.0,224,7.0,36.0
1640,1745,3,2013.0,80544.0,1,1,0,13.0,2494.0,100.6,7.0,11.79
1641,1390,6,2011.0,42000.0,4,1,2,17.0,1498.0,97.7,5.0,3.0
1642,1483,1,2011.0,94821.0,1,0,2,20.0,1968.0,138.1,5.0,6.75
1643,159,6,2006.0,100000.0,4,1,0,14.5,1399.0,92.7,5.0,1.4
1644,497,9,2014.0,57000.0,1,1,0,24.2,1498.0,98.6,7.0,5.75
1645,1092,5,2010.0,79894.0,1,1,0,21.1,1248.0,73.9,5.0,3.4
1646,1832,3,2011.0,44748.0,4,1,2,16.5,1198.0,73.9,5.0,4.89
1647,1402,9,2013.0,31000.0,4,1,0,13.2,1598.0,102.5,5.0,4.95
1648,948,3,2013.0,60587.0,4,0,2,17.0,998.0,66.1,5.0,3.49
1649,1719,10,2011.0,32000.0,1,1,0,23.6,1364.0,118,5.0,3.85
1650,419,10,2014.0,43772.0,4,1,0,17.0,1497.0,118,5.0,6.35
1651,563,3,2017.0,23576.0,4,0,0,18.9,1197.0,82,5.0,7.08
1652,775,5,2017.0,4000.0,1,0,0,13.6,1999.0,177,5.0,38.0
1653,889,8,2012.0,62000.0,1,1,0,12.1,2179.0,120,8.0,6.25
1654,1316,9,2011.0,36000.0,4,0,0,11.7,1796.0,186,5.0,10.15
1655,1548,4,2014.0,80000.0,4,0,0,13.7,1798.0,157.75,5.0,10.75
1656,176,10,2012.0,137008.0,1,0,0,18.1,1991.0,147.9,4.0,4.65
1657,889,4,2010.0,61001.0,1,1,0,12.1,2179.0,120,8.0,4.75
1658,637,3,2015.0,52191.0,4,1,0,17.1,1591.0,121.3,5.0,7.78
1659,721,5,2016.0,77076.0,1,1,0,23.0,1396.0,90,5.0,6.75
1660,431,5,2008.0,56000.0,4,0,0,16.4,1497.0,78,5.0,2.99
1661,694,8,2013.0,21000.0,4,1,0,20.4,1197.0,78.9,5.0,2.35
1662,367,4,2013.0,89429.0,1,1,0,25.8,1498.0,98.6,5.0,3.65
1663,1196,4,2012.0,45631.0,4,1,2,22.5,998.0,67.04,5.0,2.74
1664,391,6,2013.0,53959.0,4,1,0,19.4,1198.0,86.8,5.0,3.5
1665,717,7,2014.0,55804.0,4,1,0,17.0,1197.0,80,5.0,4.76
1666,1845,7,2016.0,25899.0,4,1,0,15.0,1598.0,103.2,5.0,6.2
1667,1507,10,2008.0,82000.0,1,1,2,18.7,1896.0,66,5.0,2.35
1668,1261,9,2014.0,52000.0,1,0,0,13.0,2143.0,204,5.0,24.5
