CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
East Asia & Pacific (developing only),EAP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1999,23.59005383
East Asia & Pacific (developing only),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,2007,2448.782256
East Asia & Pacific (developing only),EAP,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1999,43.76474277
East Asia & Pacific (developing only),EAP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1999,27.90535375
East Asia & Pacific (developing only),EAP,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1999,16.25656379
East Asia & Pacific (developing only),EAP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1999,3.319245209
East Asia & Pacific (developing only),EAP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1999,36.14443049
East Asia & Pacific (developing only),EAP,Population growth (annual %),SP.POP.GROW,1999,1.072956493
East Asia & Pacific (developing only),EAP,Population growth (annual %),SP.POP.GROW,2010,0.695364086
East Asia & Pacific (developing only),EAP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2010,35.72170511
East Asia & Pacific (developing only),EAP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2011,32.02391261
East Asia & Pacific (developing only),EAP,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2011,10.47433405
East Asia & Pacific (developing only),EAP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2010,4.222388864
East Asia & Pacific (developing only),EAP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2011,4.38460699
East Asia & Pacific (developing only),EAP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2007,33.44178331
East Asia & Pacific (developing only),EAP,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2011,44.4411397
East Asia & Pacific (developing only),EAP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2007,4.881499102
East Asia & Pacific (developing only),EAP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1991,22.65519536
East Asia & Pacific (developing only),EAP,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1998,17.10749949
East Asia & Pacific (developing only),EAP,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2007,45.46256016
East Asia & Pacific (developing only),EAP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1991,21.82896845
East Asia & Pacific (developing only),EAP,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1991,40.40972043
East Asia & Pacific (developing only),EAP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2011,35.46693598
East Asia & Pacific (developing only),EAP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1991,7.246974478
East Asia & Pacific (developing only),EAP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1991,33.40566078
East Asia & Pacific (developing only),EAP,Population growth (annual %),SP.POP.GROW,1991,1.510836333
East Asia & Pacific (developing only),EAP,Population growth (annual %),SP.POP.GROW,1994,1.297983254
East Asia & Pacific (developing only),EAP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2008,37.32200568
East Asia & Pacific (developing only),EAP,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2007,10.90019672
East Asia & Pacific (developing only),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,1991,448.6255297
East Asia & Pacific (developing only),EAP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1998,29.20165925
East Asia & Pacific (developing only),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,1998,805.2682392
East Asia & Pacific (developing only),EAP,Population growth (annual %),SP.POP.GROW,2011,0.702481909
East Asia & Pacific (developing only),EAP,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1998,44.14918595
East Asia & Pacific (developing only),EAP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,33.67755898
East Asia & Pacific (developing only),EAP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2002,4.55221114
East Asia & Pacific (developing only),EAP,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,12.81109069
East Asia & Pacific (developing only),EAP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1993,20.92713607
East Asia & Pacific (developing only),EAP,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,18.91512734
East Asia & Pacific (developing only),EAP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1994,6.947359288
East Asia & Pacific (developing only),EAP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2007,37.42773005
East Asia & Pacific (developing only),EAP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1998,23.77937885
East Asia & Pacific (developing only),EAP,Population growth (annual %),SP.POP.GROW,1998,1.14748046
East Asia & Pacific (developing only),EAP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1998,36.12635961
East Asia & Pacific (developing only),EAP,Population growth (annual %),SP.POP.GROW,2007,0.72506627
East Asia & Pacific (developing only),EAP,Population growth (annual %),SP.POP.GROW,2006,0.765653358
East Asia & Pacific (developing only),EAP,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1991,22.87338507
East Asia & Pacific (developing only),EAP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1994,35.85279185
East Asia & Pacific (all income levels),EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2007,5561.509735
East Asia & Pacific (all income levels),EAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1998,3.276417504
East Asia & Pacific (all income levels),EAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1998,25.86950412
East Asia & Pacific (all income levels),EAS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2007,4.24356485
East Asia & Pacific (all income levels),EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2007,30.44885906
East Asia & Pacific (all income levels),EAS,Population growth (annual %),SP.POP.GROW,1992,1.305113217
East Asia & Pacific (all income levels),EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2007,34.26259635
East Asia & Pacific (all income levels),EAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1992,27.20954164
East Asia & Pacific (all income levels),EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2002,25.51199771
East Asia & Pacific (all income levels),EAS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1998,6.726881482
East Asia & Pacific (all income levels),EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1998,24.80613203
East Asia & Pacific (all income levels),EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1998,3359.529694
East Asia & Pacific (all income levels),EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1998,21.11663629
East Asia & Pacific (all income levels),EAS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1998,35.68867245
East Asia & Pacific (all income levels),EAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1995,26.47154697
East Asia & Pacific (all income levels),EAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1995,3.461461162
East Asia & Pacific (all income levels),EAS,Population growth (annual %),SP.POP.GROW,1999,1.004880887
East Asia & Pacific (all income levels),EAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1999,25.69021667
East Asia & Pacific (all income levels),EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1994,20.50396869
East Asia & Pacific (all income levels),EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1994,3781.713978
East Asia & Pacific (all income levels),EAS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1995,36.62279917
East Asia & Pacific (all income levels),EAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1999,2.117116171
East Asia & Pacific (all income levels),EAS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1999,35.17697443
East Asia & Pacific (all income levels),EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1995,21.42953487
East Asia & Pacific (all income levels),EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1995,4219.530827
East Asia & Pacific (all income levels),EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1995,22.24815708
East Asia & Pacific (all income levels),EAS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1995,7.458732257
East Asia & Pacific (all income levels),EAS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1992,37.62904435
East Asia & Pacific (all income levels),EAS,Population growth (annual %),SP.POP.GROW,2007,0.68725954
East Asia & Pacific (all income levels),EAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2007,25.29879414
East Asia & Pacific (all income levels),EAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2007,4.364389513
East Asia & Pacific (all income levels),EAS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2007,33.76792358
East Asia & Pacific (all income levels),EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2002,3693.29589
East Asia & Pacific (all income levels),EAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1992,5.364316197
East Asia & Pacific (all income levels),EAS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,5.393262921
East Asia & Pacific (all income levels),EAS,Population growth (annual %),SP.POP.GROW,1995,1.201416926
East Asia & Pacific (all income levels),EAS,Population growth (annual %),SP.POP.GROW,2010,0.658681181
East Asia & Pacific (all income levels),EAS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2002,33.1833058
East Asia & Pacific (all income levels),EAS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,4.112222303
East Asia & Pacific (all income levels),EAS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1999,6.470998984
East Asia & Pacific (all income levels),EAS,Population growth (annual %),SP.POP.GROW,1991,1.41721882
East Asia & Pacific (all income levels),EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1991,21.01835564
East Asia & Pacific (all income levels),EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1991,2878.154999
East Asia & Pacific (all income levels),EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1991,19.74345616
East Asia & Pacific (all income levels),EAS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1991,38.11836652
East Asia & Pacific (all income levels),EAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1991,6.422220506
East Asia & Pacific (all income levels),EAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1991,27.59122019
East Asia & Pacific (all income levels),EAS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2000,5.796849225
East Asia & Pacific (all income levels),EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2010,31.54680662
East Asia & Pacific (all income levels),EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2000,25.70902779
East Asia & Pacific (all income levels),EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2000,23.5285942
East Asia & Pacific (all income levels),EAS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2000,34.92640606
East Asia & Pacific (all income levels),EAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2000,2.510697314
East Asia & Pacific (all income levels),EAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2000,25.7970531
East Asia & Pacific (all income levels),EAS,Population growth (annual %),SP.POP.GROW,2000,0.948119053
East Asia & Pacific (all income levels),EAS,Population growth (annual %),SP.POP.GROW,1998,1.082312605
East Asia & Pacific (all income levels),EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1999,3713.632154
East Asia & Pacific (all income levels),EAS,Population growth (annual %),SP.POP.GROW,1994,1.225643743
East Asia & Pacific (all income levels),EAS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2013,4.018288345
East Asia & Pacific (all income levels),EAS,Population growth (annual %),SP.POP.GROW,2013,0.670477241
East Asia & Pacific (all income levels),EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,3971.126707
East Asia & Pacific (all income levels),EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2002,23.22976034
East Asia & Pacific (all income levels),EAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1994,26.25062561
East Asia & Pacific (all income levels),EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,7550.878166
East Asia & Pacific (all income levels),EAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2002,3.060507906
East Asia & Pacific (all income levels),EAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2002,24.49759553
East Asia & Pacific (all income levels),EAS,Population growth (annual %),SP.POP.GROW,2002,0.851745979
East Asia & Pacific (all income levels),EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1999,23.7201638
East Asia & Pacific (all income levels),EAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2010,24.54830011
East Asia & Pacific (all income levels),EAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2010,3.46996898
East Asia & Pacific (all income levels),EAS,Population growth (annual %),SP.POP.GROW,1996,1.16967998
East Asia & Pacific (all income levels),EAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1996,26.45355753
East Asia & Pacific (all income levels),EAS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2013,31.96610879
East Asia & Pacific (all income levels),EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2013,31.32008725
East Asia & Pacific (all income levels),EAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1994,3.805442736
East Asia & Pacific (all income levels),EAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1996,3.888912022
East Asia & Pacific (all income levels),EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1996,21.43161095
East Asia & Pacific (all income levels),EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,9269.879411
East Asia & Pacific (all income levels),EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2013,31.66232387
East Asia & Pacific (all income levels),EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1996,4010.625697
East Asia & Pacific (all income levels),EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1996,21.7266717
East Asia & Pacific (all income levels),EAS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1996,7.351661861
East Asia & Pacific (all income levels),EAS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1991,8.863952501
East Asia & Pacific (all income levels),EAS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2010,33.1790649
East Asia & Pacific (all income levels),EAS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1994,36.75616718
East Asia & Pacific (all income levels),EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2010,29.03108612
East Asia & Pacific (all income levels),EAS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1996,36.58184886
East Asia & Pacific (all income levels),EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1999,20.93789995
East Asia & Pacific (all income levels),EAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2013,23.27403288
East Asia & Pacific (all income levels),EAS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1994,7.609442025
East Asia & Pacific (all income levels),EAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2006,4.194137439
East Asia & Pacific (all income levels),EAS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2009,4.192165789
East Asia & Pacific (all income levels),EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2009,28.72831014
East Asia & Pacific (all income levels),EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2009,6513.67077
East Asia & Pacific (all income levels),EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2009,26.05117996
East Asia & Pacific (all income levels),EAS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2009,32.3468993
East Asia & Pacific (all income levels),EAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2009,1.947296418
East Asia & Pacific (all income levels),EAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2009,23.42733135
East Asia & Pacific (all income levels),EAS,Population growth (annual %),SP.POP.GROW,2009,0.667207709
East Asia & Pacific (all income levels),EAS,Population growth (annual %),SP.POP.GROW,1997,1.132233159
East Asia & Pacific (all income levels),EAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1997,26.42563815
East Asia & Pacific (all income levels),EAS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2006,33.92789396
East Asia & Pacific (all income levels),EAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1997,3.314235605
East Asia & Pacific (all income levels),EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1997,21.55888186
East Asia & Pacific (all income levels),EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1997,3809.14245
East Asia & Pacific (all income levels),EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1997,23.04672818
East Asia & Pacific (all income levels),EAS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1997,6.832550831
East Asia & Pacific (all income levels),EAS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1993,37.55328393
East Asia & Pacific (all income levels),EAS,Population growth (annual %),SP.POP.GROW,2008,0.689971361
East Asia & Pacific (all income levels),EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1993,3430.755919
East Asia & Pacific (all income levels),EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1993,20.00315277
East Asia & Pacific (all income levels),EAS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,7.484306481
East Asia & Pacific (all income levels),EAS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2012,4.077401905
East Asia & Pacific (all income levels),EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2012,31.57137787
East Asia & Pacific (all income levels),EAS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1997,36.43117495
East Asia & Pacific (all income levels),EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2006,30.33409649
East Asia & Pacific (all income levels),EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2006,4995.296227
East Asia & Pacific (all income levels),EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2006,33.6087274
East Asia & Pacific (all income levels),EAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2008,24.9837559
East Asia & Pacific (all income levels),EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2011,31.13446505
East Asia & Pacific (all income levels),EAS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2011,32.51737255
East Asia & Pacific (all income levels),EAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2011,3.959811577
East Asia & Pacific (all income levels),EAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2006,25.39275286
East Asia & Pacific (all income levels),EAS,Population growth (annual %),SP.POP.GROW,2006,0.726163946
East Asia & Pacific (all income levels),EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2011,32.30085214
East Asia & Pacific (all income levels),EAS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2011,4.124752809
East Asia & Pacific (all income levels),EAS,Population growth (annual %),SP.POP.GROW,2003,0.804738208
